gene_number	group1	group2	group3	group4	group5	group6	group7	group8
gene_1018	0.85813	1.00000	1.00000	0.66622	1.00000	1.00000	0.00914	0.00000	
gene_1019	1.00000	0.00006	1.00000	1.00000	1.00000	0.24886	1.00000	1.00000	
gene_1020	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1021	0.10691	0.06880	1.00000	0.90090	0.81318	1.00000	0.93694	0.61762	
gene_1022	1.00000	0.00000	1.00000	0.68890	1.00000	1.00000	1.00000	1.00000	
gene_1023	1.00000	1.00000	0.69231	0.04172	1.00000	1.00000	0.00000	0.00000	
gene_1024	1.00000	1.00000	0.87442	0.93413	1.00000	1.00000	0.03342	0.00000	
gene_1025	0.67034	1.00000	0.93300	0.00771	0.00005	0.34511	1.00000	1.00000	
gene_1026	1.00000	0.00017	1.00000	0.90090	0.92997	0.05855	1.00000	1.00000	
gene_1027	1.00000	1.00000	0.01469	0.81314	0.00000	1.00000	1.00000	0.80507	
gene_1028	1.00000	1.00000	1.00000	0.93413	0.59515	1.00000	0.19053	0.00000	
gene_1029	1.00000	0.00000	1.00000	0.74812	1.00000	1.00000	1.00000	1.00000	
gene_1030	0.08952	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	
gene_1031	1.00000	1.00000	1.00000	0.07890	1.00000	1.00000	0.00890	0.00000	
gene_1032	0.71045	0.00007	1.00000	0.02718	1.00000	1.00000	0.00323	1.00000	
gene_1033	0.01139	1.00000	1.00000	0.78172	0.00001	1.00000	0.90329	1.00000	
gene_1034	1.00000	0.00000	1.00000	0.93413	1.00000	1.00000	0.90329	1.00000	
gene_1035	0.00023	0.00000	1.00000	0.69581	1.00000	1.00000	1.00000	1.00000	
gene_1036	0.16481	0.00135	1.00000	0.07733	1.00000	1.00000	0.47689	1.00000	
gene_1037	1.00000	0.07001	1.00000	1.00000	1.00000	1.00000	0.93694	0.00000	
gene_1038	0.13966	0.00220	1.00000	0.09654	1.00000	1.00000	0.45052	1.00000	
gene_1039	0.93578	1.00000	1.00000	0.23293	1.00000	1.00000	0.00010	0.00000	
gene_1040	1.00000	0.00000	1.00000	0.22289	1.00000	1.00000	1.00000	1.00000	
gene_1041	0.79261	0.09180	1.00000	0.90090	0.84151	1.00000	0.30919	0.06794	
gene_1042	0.93578	0.00000	1.00000	0.63837	1.00000	1.00000	0.02261	1.00000	
gene_1043	1.00000	1.00000	0.02164	0.78172	0.00000	1.00000	1.00000	1.00000	
gene_1044	1.00000	1.00000	1.00000	0.00751	1.00000	1.00000	0.00000	0.00000	
gene_1045	1.00000	1.00000	0.00043	0.36664	0.00000	1.00000	1.00000	1.00000	
gene_1046	1.00000	0.97711	0.50880	0.71729	1.00000	1.00000	0.71942	0.00000	
gene_1047	0.51281	0.00000	0.59215	1.00000	0.87819	1.00000	1.00000	1.00000	
gene_1048	0.48408	0.00000	1.00000	1.00000	1.00000	1.00000	0.47951	1.00000	
gene_1049	1.00000	1.00000	1.00000	0.01887	1.00000	1.00000	0.00000	0.00000	
gene_1050	1.00000	1.00000	1.00000	0.00946	1.00000	1.00000	0.00000	0.00000	
gene_1051	1.00000	1.00000	0.90000	0.01623	1.00000	1.00000	0.00000	0.00000	
gene_1052	1.00000	1.00000	0.00611	1.00000	0.00000	1.00000	1.00000	0.00000	
gene_1053	1.00000	0.00000	1.00000	0.00639	1.00000	1.00000	0.90323	1.00000	
gene_1054	1.00000	1.00000	1.00000	0.00183	1.00000	1.00000	0.00000	0.00000	
gene_1055	1.00000	1.00000	1.00000	0.00421	1.00000	1.00000	0.00038	0.00000	
gene_1056	0.00723	0.00009	1.00000	0.47098	1.00000	0.96078	1.00000	0.96231	
gene_1057	0.54516	1.00000	1.00000	0.94567	1.00000	1.00000	0.00009	0.00000	
gene_1058	1.00000	1.00000	1.00000	0.02837	1.00000	1.00000	0.00004	0.00000	
gene_1059	0.90226	1.00000	0.90000	1.00000	0.00282	1.00000	0.00583	0.00003	
gene_1060	1.00000	0.00000	1.00000	0.57585	1.00000	1.00000	0.00649	1.00000	
gene_1061	1.00000	0.00018	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	
gene_1062	0.93578	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1063	1.00000	1.00000	1.00000	0.03006	1.00000	1.00000	0.00000	0.00000	
gene_1064	1.00000	1.00000	1.00000	0.21829	1.00000	0.23843	0.00946	0.00000	
gene_1065	1.00000	0.00000	1.00000	0.00231	1.00000	1.00000	0.20232	1.00000	
gene_1066	1.00000	0.90376	1.00000	0.24495	1.00000	1.00000	0.16087	0.00000	
gene_1067	0.70126	1.00000	1.00000	0.39203	1.00000	1.00000	0.00185	0.00000	
gene_1068	0.70266	1.00000	1.00000	0.53971	1.00000	1.00000	0.00000	0.00000	
gene_1069	0.26844	0.00000	1.00000	0.00008	1.00000	1.00000	1.00000	1.00000	
gene_1070	1.00000	1.00000	0.63395	0.26488	1.00000	0.00000	1.00000	1.00000	
gene_1071	0.93578	0.00000	0.93300	0.72294	1.00000	1.00000	0.67438	1.00000	
gene_1072	1.00000	1.00000	1.00000	0.06567	1.00000	1.00000	0.00000	0.00000	
gene_1073	0.91135	0.85140	1.00000	0.00003	0.00000	1.00000	1.00000	1.00000	
gene_1074	1.00000	0.00000	1.00000	0.47660	1.00000	1.00000	0.73846	1.00000	
gene_1075	1.00000	1.00000	0.00074	0.27198	1.00000	1.00000	0.00291	0.00000	
gene_1076	0.48102	1.00000	0.02134	1.00000	1.00000	1.00000	0.00001	0.00000	
gene_1077	0.64862	1.00000	1.00000	0.00024	0.00001	1.00000	1.00000	1.00000	
gene_1078	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	0.52643	0.00000	
gene_1079	1.00000	1.00000	1.00000	0.64107	1.00000	0.54920	0.00001	0.00000	
gene_1080	0.56001	0.00000	0.00099	0.37756	1.00000	1.00000	1.00000	1.00000	
gene_1081	0.00712	0.00000	0.01515	0.08412	1.00000	1.00000	1.00000	1.00000	
gene_1082	1.00000	0.00021	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	
gene_1083	1.00000	0.00000	1.00000	0.93413	1.00000	1.00000	0.53742	1.00000	
gene_1084	0.02215	0.00000	1.00000	0.00206	1.00000	1.00000	1.00000	1.00000	
gene_1085	1.00000	1.00000	1.00000	0.32013	1.00000	0.74529	0.00007	0.00000	
gene_1086	1.00000	1.00000	0.04238	1.00000	1.00000	0.00000	0.52089	0.83945	
gene_1087	0.37810	1.00000	0.69118	0.75098	1.00000	0.00000	0.00001	1.00000	
gene_1088	0.02463	1.00000	0.16431	1.00000	1.00000	0.18348	0.00400	1.00000	
gene_1089	1.00000	0.89724	0.07451	0.85298	0.00002	1.00000	1.00000	1.00000	
gene_1090	0.00023	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1091	1.00000	1.00000	0.49722	0.22957	0.19864	1.00000	1.00000	0.00000	
gene_1092	1.00000	1.00000	0.74194	0.53718	0.00000	0.00254	1.00000	1.00000	
gene_1093	0.63456	1.00000	1.00000	0.01148	1.00000	1.00000	0.00000	0.00000	
gene_1094	1.00000	0.80229	1.00000	0.00723	1.00000	0.00000	1.00000	1.00000	
gene_1095	0.90226	0.01926	1.00000	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1096	1.00000	1.00000	0.54066	0.17409	0.00973	0.86388	0.39714	1.00000	
gene_1097	1.00000	1.00000	1.00000	1.00000	0.00000	1.00000	0.19053	0.00000	
gene_1098	1.00000	0.01493	1.00000	1.00000	0.00006	0.60892	1.00000	1.00000	
gene_1099	1.00000	1.00000	0.02390	0.52991	0.00000	1.00000	0.01339	0.00097	
gene_1100	0.46338	0.62884	0.10364	0.20224	0.79311	1.00000	0.23355	1.00000	
gene_1101	1.00000	1.00000	1.00000	0.01069	1.00000	1.00000	0.01136	0.00000	
gene_1102	0.34901	0.00000	1.00000	0.41224	1.00000	1.00000	0.50310	1.00000	
gene_1103	0.00211	0.01423	1.00000	0.00561	1.00000	1.00000	0.00419	1.00000	
gene_1104	1.00000	0.00102	1.00000	0.93413	1.00000	1.00000	1.00000	0.00000	
gene_1105	0.35057	1.00000	0.20886	0.04860	0.00011	0.93243	0.73846	1.00000	
gene_1106	1.00000	1.00000	0.06935	0.49476	0.00014	1.00000	1.00000	0.00000	
gene_1107	0.39793	1.00000	0.27039	0.11547	1.00000	0.00000	0.12796	1.00000	
gene_1108	1.00000	1.00000	0.28416	1.00000	0.00003	0.00000	1.00000	1.00000	
gene_1109	0.23049	0.00000	0.94419	1.00000	0.96659	1.00000	1.00000	1.00000	
gene_1110	1.00000	0.91389	0.69118	0.00998	1.00000	0.00000	0.95538	1.00000	
gene_1111	0.01394	1.00000	0.90000	0.35492	0.00000	1.00000	0.01256	1.00000	
gene_1112	0.95362	1.00000	0.00609	0.10691	0.00006	0.97538	0.36303	1.00000	
gene_1113	0.00011	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1114	1.00000	0.03840	1.00000	1.00000	0.00000	0.79229	1.00000	1.00000	
gene_1115	1.00000	1.00000	1.00000	0.03900	0.00000	1.00000	0.66141	0.00000	
gene_1116	1.00000	0.10000	1.00000	1.00000	0.00001	0.73569	1.00000	1.00000	
gene_1117	0.20886	1.00000	0.16255	0.01956	0.00000	0.95321	1.00000	1.00000	
gene_1118	0.00030	0.00000	0.04178	0.27120	1.00000	1.00000	1.00000	1.00000	
gene_1119	0.02399	0.00047	0.00094	0.12176	1.00000	1.00000	0.86467	1.00000	
gene_1120	1.00000	1.00000	0.71077	0.56196	1.00000	0.00293	0.13160	0.01865	
gene_1121	0.49047	0.00000	1.00000	0.11422	1.00000	1.00000	1.00000	1.00000	
gene_1122	1.00000	0.00564	1.00000	1.00000	0.00000	0.88821	1.00000	1.00000	
gene_1123	0.00084	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1124	0.21085	0.00000	1.00000	0.04345	1.00000	1.00000	0.00036	1.00000	
gene_1125	1.00000	0.00005	1.00000	0.82879	1.00000	1.00000	1.00000	0.00000	
gene_1126	0.82589	0.00000	1.00000	0.30246	0.00021	1.00000	1.00000	1.00000	
gene_1127	1.00000	1.00000	1.00000	0.05478	0.00000	1.00000	0.87711	0.00000	
gene_1128	0.00012	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1129	1.00000	1.00000	0.16625	1.00000	0.00000	0.00001	1.00000	1.00000	
gene_1130	0.16070	0.00000	1.00000	0.85298	1.00000	1.00000	0.00008	1.00000	
gene_1131	0.00117	0.00133	1.00000	0.00032	1.00000	1.00000	0.04208	1.00000	
gene_1132	1.00000	0.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1133	1.00000	1.00000	0.00345	1.00000	0.00066	0.00000	1.00000	1.00000	
gene_1134	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	0.73846	0.00000	
gene_1135	0.00078	1.00000	1.00000	0.00152	1.00000	1.00000	0.00006	0.00000	
gene_1136	1.00000	0.17054	1.00000	0.44199	0.08421	1.00000	1.00000	0.13997	
gene_1137	0.32392	0.00000	1.00000	0.04085	1.00000	1.00000	0.86467	1.00000	
gene_1138	0.43063	0.00000	1.00000	0.10634	1.00000	1.00000	1.00000	1.00000	
gene_1139	1.00000	0.00000	1.00000	0.78172	1.00000	1.00000	1.00000	1.00000	
gene_1140	0.00576	0.00000	1.00000	0.05715	1.00000	1.00000	1.00000	1.00000	
gene_1141	0.00030	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1142	0.00132	0.00000	1.00000	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1143	0.00379	0.00000	1.00000	0.00237	1.00000	1.00000	1.00000	1.00000	
gene_1144	0.00002	1.00000	0.00690	0.00014	0.00169	1.00000	0.83092	1.00000	
gene_1145	1.00000	0.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1146	0.67260	1.00000	0.00815	0.30403	0.00000	0.64730	1.00000	1.00000	
gene_1147	1.00000	0.88185	0.00768	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1148	1.00000	0.19490	0.23129	0.73774	1.00000	0.00002	0.42139	1.00000	
gene_1149	0.00110	0.00000	1.00000	0.19579	1.00000	1.00000	0.03184	1.00000	
gene_1150	0.01805	0.00000	1.00000	0.27567	1.00000	1.00000	1.00000	1.00000	
gene_1151	0.00585	1.00000	1.00000	0.00015	1.00000	1.00000	0.00005	0.00000	
gene_1152	0.16791	0.00000	0.28487	0.64683	1.00000	1.00000	1.00000	1.00000	
gene_1153	0.00077	1.00000	1.00000	0.00131	1.00000	1.00000	0.00016	0.00000	
gene_1154	0.42775	1.00000	0.36178	0.00214	0.00000	0.91384	0.93694	1.00000	
gene_1155	1.00000	1.00000	0.34966	0.94567	1.00000	0.00000	0.80918	0.00000	
gene_1156	1.00000	1.00000	0.00114	0.89694	0.00000	1.00000	0.23351	0.00000	
gene_1157	1.00000	0.00000	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1158	1.00000	1.00000	0.89427	0.27729	0.89697	1.00000	0.01042	0.00000	
gene_1159	0.00100	0.00000	1.00000	0.33254	1.00000	1.00000	1.00000	1.00000	
gene_1160	1.00000	1.00000	1.00000	0.76557	0.00390	1.00000	0.04829	0.00456	
gene_1161	0.94777	1.00000	0.67594	0.00206	1.00000	0.00000	1.00000	1.00000	
gene_1162	0.02319	0.62131	0.77597	0.01444	1.00000	0.39175	0.95888	1.00000	
gene_1163	1.00000	0.00002	1.00000	0.78172	1.00000	1.00000	0.00277	0.02367	
gene_1164	1.00000	0.31010	1.00000	0.62685	1.00000	0.00005	0.39811	1.00000	
gene_1165	1.00000	0.00000	1.00000	0.01260	0.00000	1.00000	1.00000	1.00000	
gene_1166	0.59951	1.00000	0.09240	0.84986	1.00000	0.00000	0.81969	1.00000	
gene_1167	0.00213	0.00000	1.00000	0.85298	1.00000	1.00000	1.00000	1.00000	
gene_1168	0.08995	1.00000	1.00000	0.45431	1.00000	1.00000	0.00383	0.00000	
gene_1169	0.00009	0.00000	0.11396	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1170	1.00000	1.00000	0.94419	0.19674	1.00000	1.00000	0.00083	0.00000	
gene_1171	0.40963	0.00000	0.24362	0.74812	1.00000	1.00000	0.83064	1.00000	
gene_1172	1.00000	1.00000	0.02215	0.95089	0.00000	0.00000	1.00000	1.00000	
gene_1173	1.00000	1.00000	0.05240	0.50958	0.00000	0.00000	1.00000	1.00000	
gene_1174	0.95362	0.93866	0.01632	0.89694	1.00000	0.43775	0.95538	0.68140	
gene_1175	1.00000	0.00759	0.89427	0.78128	1.00000	0.97605	0.69911	1.00000	
gene_1176	0.21550	1.00000	0.94419	0.06808	1.00000	0.00000	0.00020	1.00000	
gene_1177	1.00000	0.96349	0.12338	0.00320	0.00000	1.00000	1.00000	1.00000	
gene_1178	0.38462	1.00000	0.11549	0.87122	1.00000	0.01060	0.04127	1.00000	
gene_1179	1.00000	0.98010	0.48126	0.04251	0.00000	0.92164	1.00000	1.00000	
gene_1180	0.03245	0.36904	1.00000	0.79558	1.00000	1.00000	0.14088	0.00000	
gene_1181	1.00000	1.00000	1.00000	1.00000	1.00000	0.00000	0.00025	0.00000	
gene_1182	0.00335	1.00000	0.94419	0.03826	0.97011	0.00000	1.00000	1.00000	
gene_1183	0.14177	1.00000	0.00111	0.21262	0.00000	1.00000	0.71965	1.00000	
gene_1184	0.30673	0.01284	1.00000	0.81413	0.00000	1.00000	0.94919	1.00000	
gene_1185	1.00000	1.00000	0.12520	0.37717	1.00000	0.04411	0.39729	0.32821	
gene_1186	1.00000	0.00000	1.00000	0.04547	0.00000	1.00000	1.00000	1.00000	
gene_1187	1.00000	0.32770	0.27860	0.73774	1.00000	0.00008	1.00000	1.00000	
gene_1188	1.00000	0.03165	0.29866	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1189	0.00065	0.00000	0.93300	0.94567	1.00000	1.00000	1.00000	1.00000	
gene_1190	0.00150	0.02140	1.00000	1.00000	1.00000	1.00000	0.09411	0.00000	
gene_1191	0.90073	1.00000	0.20341	1.00000	0.00000	0.00000	1.00000	1.00000	
gene_1192	1.00000	1.00000	0.00964	0.47801	0.00026	1.00000	1.00000	0.00000	
gene_1193	0.01736	0.00000	1.00000	0.00130	1.00000	1.00000	0.08413	1.00000	
gene_1194	1.00000	1.00000	0.00928	0.90638	0.00000	0.00000	1.00000	1.00000	
gene_1195	0.03576	0.05918	1.00000	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1196	1.00000	1.00000	0.00452	1.00000	0.00003	0.00009	1.00000	1.00000	
gene_1197	1.00000	0.95520	0.94419	0.90638	0.00670	1.00000	0.37309	0.00346	
gene_1198	0.51301	0.11024	1.00000	1.00000	1.00000	1.00000	0.02239	0.00001	
gene_1199	0.18153	0.32764	1.00000	0.43155	1.00000	1.00000	0.00002	0.00000	
gene_1200	0.00041	0.00000	0.01873	0.22433	1.00000	1.00000	1.00000	1.00000	
gene_1201	0.00757	0.00000	1.00000	0.06161	1.00000	1.00000	0.92461	1.00000	
gene_1202	0.00083	0.00000	1.00000	0.57023	1.00000	1.00000	1.00000	1.00000	
gene_1203	0.05862	0.00000	0.94419	0.43490	1.00000	1.00000	0.19883	1.00000	
gene_1204	1.00000	0.00000	0.00966	0.94567	0.00000	1.00000	1.00000	1.00000	
gene_1205	1.00000	0.95634	0.09177	0.65597	1.00000	0.00001	0.20198	1.00000	
gene_1206	1.00000	0.00000	0.10394	1.00000	0.00001	1.00000	1.00000	1.00000	
gene_1207	1.00000	1.00000	0.00412	0.06720	0.00017	0.08694	0.00006	1.00000	
gene_1208	0.00143	0.00196	1.00000	0.00566	1.00000	1.00000	0.00075	1.00000	
gene_1209	1.00000	1.00000	0.04063	1.00000	0.00217	0.00000	0.62820	1.00000	
gene_1210	1.00000	1.00000	0.71781	0.94567	0.97011	0.89538	0.02262	0.00000	
gene_1211	0.76288	0.72113	0.21728	0.62685	1.00000	0.00000	0.40643	1.00000	
gene_1212	1.00000	0.00156	1.00000	0.13936	1.00000	1.00000	0.00001	0.00000	
gene_1213	0.00616	0.04000	1.00000	0.15011	1.00000	0.97748	0.01854	1.00000	
gene_1214	0.84130	1.00000	0.05560	0.05917	0.01499	1.00000	1.00000	0.00926	
gene_1215	1.00000	0.00004	0.11726	0.94567	0.00000	1.00000	1.00000	1.00000	
gene_1216	1.00000	1.00000	0.72470	1.00000	1.00000	0.00000	0.00096	1.00000	
gene_1217	0.00188	0.00000	0.00497	0.00434	1.00000	1.00000	1.00000	1.00000	
gene_1218	0.00273	0.00000	1.00000	0.73892	1.00000	1.00000	0.00107	1.00000	
gene_1219	0.00352	0.00031	1.00000	0.05437	1.00000	1.00000	0.02034	1.00000	
gene_1220	0.00996	0.00000	1.00000	0.03669	1.00000	1.00000	0.13022	1.00000	
gene_1221	0.30130	0.38795	0.90275	0.01721	1.00000	0.97605	1.00000	0.69458	
gene_1222	0.84937	0.00110	1.00000	0.00868	0.00182	1.00000	0.85975	1.00000	
gene_1223	0.94777	1.00000	0.03214	0.82804	0.00001	0.00155	0.43272	1.00000	
gene_1224	0.00178	0.00000	0.00780	1.00000	1.00000	1.00000	1.00000	1.00000	
gene_1225	1.00000	0.00857	1.00000	0.31165	1.00000	1.00000	0.64432	0.02157	
gene_1226	1.00000	0.00000	0.12038	1.00000	1.00000	0.00000	1.00000	1.00000	
gene_1227	0.00816	0.00001	0.09576	0.00119	1.00000	1.00000	0.00172	1.00000	
gene_1228	0.00090	0.00000	0.18246	0.05080	1.00000	1.00000	0.00080	1.00000	
gene_1229	0.00689	0.87657	1.00000	0.17271	1.00000	1.00000	0.00074	0.00000	
gene_1230	1.00000	1.00000	0.04527	0.11950	1.00000	0.00000	0.58932	0.00000	
gene_1231	0.87465	1.00000	1.00000	0.71187	1.00000	0.00001	0.24925	0.00000	
gene_1232	1.00000	0.00002	1.00000	0.55141	0.00000	1.00000	1.00000	1.00000	
gene_1233	0.81886	0.00012	1.00000	0.02423	0.00061	1.00000	0.74140	1.00000	
gene_1234	0.69374	1.00000	0.03441	1.00000	1.00000	0.00000	1.00000	0.00000	
gene_1235	0.00076	1.00000	0.78424	0.01268	0.00000	0.80047	1.00000	1.00000	
gene_1236	1.00000	1.00000	0.15606	0.00394	0.00129	1.00000	0.00014	0.00000	
gene_1237	0.04633	1.00000	1.00000	0.00445	1.00000	1.00000	0.00217	0.00003	
gene_1238	1.00000	0.74762	0.94889	1.00000	1.00000	1.00000	0.00007	0.00001	
gene_1239	0.63967	0.00001	0.94889	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1240	1.00000	0.11817	0.25850	0.95089	0.00000	0.87942	1.00000	1.00000	
gene_1241	0.82589	0.00000	0.03983	1.00000	0.00002	1.00000	1.00000	1.00000	
gene_1242	1.00000	0.85949	0.22436	0.34457	0.00199	0.65547	0.92100	1.00000	
gene_1243	1.00000	1.00000	0.31484	0.00269	0.00017	1.00000	0.00081	0.00000	
gene_1244	1.00000	0.00005	0.48331	0.66812	0.00000	1.00000	0.89098	1.00000	
gene_1245	0.38677	0.00003	1.00000	0.04578	0.00157	1.00000	0.85975	1.00000	
gene_1246	1.00000	0.00000	0.00725	1.00000	1.00000	0.94380	0.00772	1.00000	
gene_1247	0.42694	1.00000	0.01125	0.91030	0.00000	1.00000	0.17195	1.00000	
gene_1248	0.00158	0.00000	0.24415	0.02499	1.00000	1.00000	1.00000	1.00000	
gene_1249	1.00000	1.00000	0.02642	0.22984	1.00000	0.00000	0.07252	0.00000	
gene_1250	1.00000	0.00000	0.03790	1.00000	1.00000	0.76675	0.95888	1.00000	
gene_1251	0.11321	0.92406	1.00000	0.13799	1.00000	1.00000	0.28728	0.00351	
gene_1252	1.00000	0.04113	0.02931	0.95089	0.00008	0.94380	1.00000	1.00000	
gene_1253	1.00000	0.00001	0.45442	0.79558	1.00000	0.00016	1.00000	1.00000	
gene_1254	1.00000	0.00000	1.00000	0.24557	1.00000	1.00000	0.00608	0.00000	
gene_1255	1.00000	0.00003	0.36354	0.91030	1.00000	0.00001	1.00000	1.00000	
gene_1256	0.76288	0.00003	0.75330	0.62272	1.00000	1.00000	0.52094	0.00000	
gene_1257	0.11317	0.59162	0.37664	0.34047	0.21008	1.00000	1.00000	1.00000	
gene_1258	1.00000	0.00000	1.00000	1.00000	0.00002	1.00000	0.01701	1.00000	
gene_1259	0.88371	0.00000	1.00000	0.95089	1.00000	1.00000	1.00000	0.00000	
gene_1260	1.00000	0.00000	1.00000	1.00000	1.00000	1.00000	0.07546	0.00000	
gene_1261	1.00000	0.00000	1.00000	1.00000	0.11173	1.00000	1.00000	0.00000	
gene_1262	1.00000	1.00000	0.01669	1.00000	0.02888	0.00002	0.81038	1.00000	
gene_1263	1.00000	0.00000	0.94889	0.35040	0.00229	1.00000	1.00000	1.00000	
gene_1264	1.00000	1.00000	0.89427	0.08492	0.00200	0.00000	0.00296	1.00000	
gene_1265	1.00000	0.85949	1.00000	0.56196	1.00000	0.00000	1.00000	0.00000	
gene_1266	0.01909	0.63415	1.00000	0.00166	1.00000	1.00000	0.00021	0.00000	
gene_1267	1.00000	0.38033	0.10948	0.84986	0.00540	0.24565	1.00000	1.00000	
gene_1268	0.05636	0.19592	1.00000	0.00637	1.00000	1.00000	0.00033	0.00002	
gene_1269	1.00000	0.43968	1.00000	1.00000	1.00000	1.00000	0.00124	0.00002	
gene_1270	1.00000	0.06104	0.81783	1.00000	0.00189	0.00099	1.00000	1.00000	
gene_1271	1.00000	1.00000	1.00000	0.05760	1.00000	0.00000	0.00021	0.00001	
gene_1272	1.00000	0.00000	1.00000	0.01526	1.00000	1.00000	0.38151	0.00001	
gene_1273	0.88224	0.35667	1.00000	0.47862	1.00000	1.00000	0.68199	0.53272	
gene_1274	1.00000	0.96412	1.00000	0.05272	0.00025	0.00054	1.00000	1.00000	
gene_1275	0.00162	1.00000	0.09392	0.62243	0.01138	1.00000	1.00000	0.00000	
gene_1276	1.00000	0.00000	1.00000	0.01545	1.00000	1.00000	0.31197	0.00001	
gene_1277	0.95798	0.00000	0.57117	1.00000	0.00008	1.00000	1.00000	1.00000	
gene_1278	1.00000	1.00000	0.42288	0.11840	1.00000	0.32095	0.35983	0.09438	
gene_1279	0.02079	0.00000	1.00000	0.82804	1.00000	1.00000	0.00080	1.00000	
gene_1280	1.00000	1.00000	1.00000	0.87122	0.01637	1.00000	0.01224	0.00003	
gene_1281	0.13242	0.00000	1.00000	0.06588	1.00000	1.00000	0.00007	1.00000	
gene_1282	1.00000	0.57914	1.00000	0.41412	1.00000	1.00000	0.00132	0.00013	
gene_1283	0.78929	1.00000	0.00617	0.62243	0.00717	0.00000	0.11241	1.00000	
gene_1284	1.00000	1.00000	0.90275	1.00000	0.00000	1.00000	0.01257	0.00002	
gene_1285	0.00239	0.94022	1.00000	0.02688	1.00000	1.00000	0.00029	0.00003	
gene_1286	1.00000	0.00000	0.42257	0.18042	1.00000	1.00000	0.01624	1.00000	
gene_1287	0.00421	0.00000	1.00000	0.07648	1.00000	1.00000	0.00389	1.00000	
gene_1288	0.58367	0.00010	1.00000	1.00000	0.00000	1.00000	0.00089	1.00000	
gene_1289	1.00000	1.00000	1.00000	1.00000	0.00000	0.00264	1.00000	0.00003	
gene_1290	1.00000	1.00000	0.94889	0.57574	1.00000	0.00005	0.02319	0.00001	
gene_1291	0.00091	0.00000	1.00000	0.73203	0.00000	1.00000	1.00000	1.00000	
gene_1292	1.00000	1.00000	0.49407	0.74055	0.00142	0.00000	0.78808	1.00000	
gene_1293	1.00000	0.00000	0.08981	1.00000	0.00000	1.00000	1.00000	1.00000	
gene_1294	0.04576	0.33168	1.00000	0.00166	1.00000	1.00000	0.00082	0.00000	
gene_1295	0.72152	0.00001	0.31380	0.09699	0.00007	1.00000	1.00000	1.00000	
gene_1296	1.00000	1.00000	0.19705	0.39256	0.00393	0.62561	0.14042	0.00000	
gene_1297	0.88371	0.00438	1.00000	1.00000	1.00000	1.00000	0.00113	0.00000	
gene_1298	0.18623	0.67511	1.00000	0.01967	1.00000	1.00000	0.00099	0.00000	
gene_1299	0.09591	0.00000	0.14748	0.18356	1.00000	1.00000	0.00067	1.00000	
gene_1300	1.00000	0.04303	0.08502	1.00000	0.33250	0.83816	1.00000	1.00000	
gene_1301	1.00000	1.00000	0.04946	0.41283	0.00001	0.00108	1.00000	1.00000	
gene_1302	1.00000	1.00000	0.84328	1.00000	1.00000	0.01647	0.47313	0.00003	
gene_1303	1.00000	1.00000	0.00503	0.94567	0.03197	0.00001	1.00000	0.00001	
gene_1304	1.00000	1.00000	0.02488	1.00000	0.00000	0.00003	1.00000	0.00001	
gene_1305	1.00000	1.00000	0.00992	0.95089	0.00000	0.00003	1.00000	0.00005	
gene_1306	0.81886	1.00000	0.00433	0.26396	0.00000	0.00000	1.00000	1.00000	
gene_1307	0.00340	0.00000	1.00000	0.00167	1.00000	1.00000	1.00000	0.00005	
gene_1308	0.95665	0.20215	0.28533	0.17385	1.00000	0.27133	0.00600	1.00000	
gene_1309	1.00000	0.00624	0.19705	0.95089	0.18611	1.00000	0.96171	1.00000	
gene_1310	1.00000	0.00000	0.58422	0.64001	1.00000	1.00000	0.02174	1.00000	
gene_1311	1.00000	1.00000	0.03109	0.02617	0.00030	0.00000	1.00000	1.00000	
gene_1312	0.22117	1.00000	0.57860	1.00000	0.00001	0.04781	0.00646	1.00000	
gene_1313	0.00031	1.00000	0.09255	0.42647	0.01370	1.00000	0.00041	0.00004	
gene_1314	0.95665	1.00000	0.32347	0.04496	0.80139	1.00000	0.00108	0.00003	
